id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
900,6290,144.9748891,55.88236154,0.9227235644,6424,89.49121039,0.7144479782,334.503,0.7064159154,2.594287091,jasmine
901,5628,137.6379805,53.05139,0.9227322733,5769,84.65100211,0.7900056148,314.2,0.7163934252,2.594427413,jasmine
902,5701,139.2812203,53.68324105,0.9227368372,5930,85.19823146,0.6663160355,323.446,0.6847898833,2.594500958,jasmine
903,4557,124.1108898,47.83610968,0.9227369117,4697,76.17186229,0.6173960168,286.561,0.6973562932,2.594502158,jasmine
904,5338,134.2121091,51.72578433,0.9227482471,5534,82.44120747,0.8027067669,316.177,0.6710082884,2.594684853,jasmine
905,6276,146.017851,56.26830579,0.9227695552,6460,89.39156215,0.7815691158,338.738,0.6873294633,2.59502839,jasmine
906,4982,128.9863366,49.70238283,0.9227785903,5095,79.64470737,0.7691832639,295.484,0.7170437394,2.5951741,jasmine
907,5942,141.8361135,54.65262726,0.9227820284,6121,86.9803965,0.7092384817,327.788,0.6949545627,2.595229554,jasmine
908,6070,142.6631571,54.97102765,0.9227828421,6225,87.91225191,0.7687436677,327.374,0.7117216639,2.59524268,jasmine
909,5530,135.7392197,52.29672528,0.9228024298,5675,83.91075427,0.7904516867,316.739,0.692678827,2.595558689,jasmine
910,6275,145.3151346,55.98479608,0.9228060944,6477,89.38444016,0.5382569909,338.401,0.6885893773,2.595617823,jasmine
911,6690,149.8902197,57.74695398,0.9228073785,6945,92.29286297,0.6118529358,363.732,0.6354376751,2.595638547,jasmine
912,5319,134.0663663,51.64122164,0.9228366736,5455,82.29435666,0.6605812221,309.097,0.699600763,2.596111441,jasmine
913,6331,145.912522,56.20236351,0.9228420982,6462,89.78240116,0.5094962176,331.21,0.725229224,2.596199037,jasmine
914,6225,144.4613228,55.64180451,0.9228466871,6339,89.02761463,0.5293367347,329.546,0.720306163,2.596273145,jasmine
915,5890,140.9529355,54.27676528,0.9228873141,6054,86.59896604,0.7253694581,322.379,0.7121831123,2.596929548,jasmine
916,4340,120.6212454,46.44739646,0.9228881521,4469,74.33612597,0.6509674516,279.863,0.6963196051,2.596943092,jasmine
917,5057,130.5481065,50.26212981,0.9229130295,5218,80.24196145,0.5059023609,301.485,0.6991516697,2.597345298,jasmine
918,4742,126.0895295,48.54290593,0.9229217433,4850,77.70265067,0.5721525097,285.223,0.7324910568,2.597486226,jasmine
919,5234,132.9583554,51.1863547,0.9229247679,5444,81.63415815,0.7774806892,311.835,0.676384841,2.597535147,jasmine
920,6810,151.5914448,58.35058547,0.922949923,6968,93.11692274,0.6833232992,349.845,0.6992067838,2.597942139,jasmine
921,6048,143.2265051,55.1296604,0.922953103,6229,87.7527935,0.5097345133,332.473,0.6875572757,2.597993603,jasmine
922,5502,136.8929854,52.68956648,0.9229599379,5599,83.6980524,0.8817307692,312.883,0.7062630993,2.598104228,jasmine
923,7029,153.3085105,59.0062103,0.9229643624,7196,94.60232957,0.6550792171,352.475,0.7109626222,2.598175849,jasmine
924,4959,129.853165,49.97553635,0.9229741679,5082,79.46065002,0.6450312175,298.073,0.7013885875,2.598334594,jasmine
925,5631,137.5750064,52.94061462,0.9229946685,5761,84.67356067,0.6229671424,317.591,0.7015506282,2.598666588,jasmine
926,6446,147.088629,56.58251769,0.923048683,6611,90.59416154,0.6438917191,337.489,0.7111822698,2.599541962,jasmine
927,7085,154.8275289,59.55686332,0.9230558934,7300,94.97843005,0.5057824101,356.946,0.6987867789,2.599658886,jasmine
928,5007,129.9485145,49.98247074,0.9230696352,5201,79.84428847,0.7112215909,312.662,0.6436314429,2.59988177,jasmine
929,6646,150.0766705,57.72337457,0.9230725413,6945,91.9888581,0.5381376518,358.737,0.6489598925,2.599928913,jasmine
930,5189,132.5231387,50.97093332,0.9230753656,5346,81.28247042,0.5428960033,303.434,0.708214885,2.599974733,jasmine
931,6882,153.8510538,59.16659335,0.9230955786,7212,93.60787652,0.5852040816,364.857,0.6496495868,2.600302724,jasmine
932,5220,132.7299994,51.03815662,0.9231140961,5364,81.52490677,0.6004140787,304.252,0.7086201271,2.600603318,jasmine
933,5766,139.5818305,53.67190328,0.9231169658,5907,85.68254907,0.728030303,319.443,0.7100644183,2.600649911,jasmine
934,4602,125.2895507,48.17189045,0.9231314468,4809,76.54703381,0.5344327024,286.606,0.7040215004,2.600885071,jasmine
935,5221,133.0886319,51.16866244,0.9231372483,5341,81.53271529,0.4906954887,304.911,0.7056955399,2.600979301,jasmine
936,5128,131.6743419,50.61930071,0.9231549878,5262,80.8032944,0.5845873233,304.674,0.6942039681,2.601267502,jasmine
937,6488,147.4371277,56.67474804,0.923166874,6632,90.88882311,0.5654030501,336.514,0.7199700514,2.601460665,jasmine
938,6855,151.5600705,58.25949206,0.923167184,7046,93.4240712,0.6225592589,357.066,0.6756477367,2.601465704,jasmine
939,6608,149.2287333,57.35752973,0.9231833649,6799,91.72549761,0.6255206361,345.817,0.6943640386,2.601728735,jasmine
940,6362,146.5858431,56.33415482,0.9232048188,6490,90.00194433,0.5360633637,336.202,0.7072988362,2.602077612,jasmine
941,3637,110.1258538,42.31813802,0.9232204696,3731,68.04977755,0.7458982773,250.743,0.7269349168,2.602332214,jasmine
942,4022,116.0912838,44.60822819,0.9232285355,4129,71.56094919,0.5476579521,263.729,0.7266681982,2.602463458,jasmine
943,5917,141.9188627,54.53166533,0.9232310105,6120,86.79722568,0.6865862149,329.649,0.6842391319,2.602503735,jasmine
944,6461,148.4766843,57.04868685,0.9232388339,6693,90.69950771,0.8131135162,336.718,0.7161053836,2.602631059,jasmine
945,6610,148.6656679,57.12076611,0.9232403267,6730,91.73937754,0.5353093618,336.02,0.7356666499,2.602655358,jasmine
946,5340,134.5829135,51.70533245,0.92325429,5504,82.45665024,0.727917121,307.509,0.7096357056,2.602882664,jasmine
947,5913,141.0059936,54.17280406,0.9232549034,6039,86.76788247,0.5893551281,320.131,0.7250405235,2.602892651,jasmine
948,5567,138.6179207,53.25501777,0.9232558564,5804,84.19100038,0.787188914,318.31,0.6904472754,2.602908168,jasmine
949,5625,137.929735,52.989456,0.9232593882,5772,84.62843753,0.5813953488,316.566,0.7053486727,2.602965673,jasmine
950,5282,133.9499638,51.44812613,0.9232978799,5508,82.00762937,0.5089122266,325.194,0.6276582084,2.603592665,jasmine
951,5268,133.020277,51.08903067,0.9233041875,5405,81.89887619,0.5436532508,303.724,0.7176247501,2.603695456,jasmine
952,6304,146.026161,56.08413164,0.9233043651,6493,89.59074779,0.5158756137,339.23,0.6883947725,2.60369835,jasmine
953,7277,156.1948013,59.98570435,0.9233147177,7508,96.25676167,0.5184525506,382.954,0.6235467481,2.603867088,jasmine
954,6481,147.9485093,56.81435728,0.9233271059,6619,90.83977922,0.5460903269,334.49,0.7279232792,2.604069049,jasmine
955,3674,112.0624666,43.03208405,0.9233327331,3741,68.39504432,0.8175344904,255.447,0.7075341439,2.604160804,jasmine
956,4632,125.2674114,48.10261311,0.9233333345,4745,76.79612992,0.4996763754,286.557,0.708853309,2.604170611,jasmine
957,6978,153.6966432,59.01635311,0.9233416372,7234,94.25850382,0.5787989383,363.93,0.6620718368,2.604306012,jasmine
958,5974,142.3737359,54.66387454,0.923355408,6120,87.21429378,0.5099009901,326.513,0.704164502,2.604530635,jasmine
959,6145,144.1989207,55.36382554,0.9233577784,6317,88.45369977,0.5634513112,338.607,0.6735035469,2.604569307,jasmine
960,7081,154.5809512,59.34318431,0.9233758659,7233,94.95161513,0.6381578947,356.85,0.6987680771,2.604864451,jasmine
961,6321,145.6359305,55.89776767,0.9234085454,6510,89.71146617,0.5422958133,342.378,0.6776164695,2.605397971,jasmine
962,5983,141.9237566,54.47246264,0.9234100212,6166,87.27996446,0.6033682937,332.304,0.6808598564,2.605422073,jasmine
963,5125,131.2890568,50.38769302,0.9234195586,5274,80.77965503,0.535192147,302.675,0.7029924027,2.605577849,jasmine
964,4743,125.9653314,48.34375422,0.9234219852,4843,77.71084326,0.796875,284.56,0.7360635032,2.605617487,jasmine
965,6184,144.0239885,55.27225372,0.9234282287,6374,88.73394697,0.7309692671,330.931,0.709585025,2.605719485,jasmine
966,4491,123.8331353,47.52160775,0.9234348693,4630,75.6182438,0.7644255319,286.289,0.6885628633,2.605827983,jasmine
967,6340,146.6550861,56.27426491,0.9234501273,6507,89.84619476,0.5172554459,343.397,0.6756256489,2.606077331,jasmine
968,5863,140.4059882,53.87365085,0.9234581762,6016,86.40025145,0.5086760368,324.501,0.6996771311,2.606208898,jasmine
969,4946,129.5496154,49.70557308,0.9234661856,5062,79.35642878,0.79136,292.292,0.7274951765,2.60633984,jasmine
970,5966,141.818006,54.41260022,0.9234664984,6120,87.15587831,0.7476190476,325.488,0.7076575582,2.606344955,jasmine
971,6332,146.2356032,56.1034139,0.9234782202,6508,89.78949157,0.5067627051,337.006,0.7006086647,2.606536627,jasmine
972,7329,157.9221765,60.58326327,0.9234879913,7629,96.60006534,0.5027783495,378.149,0.6440634784,2.606696437,jasmine
973,6003,142.115952,54.51932064,0.9234887012,6132,87.42572269,0.5627109111,323.292,0.7217524911,2.606708049,jasmine
974,6135,143.6960054,55.12189271,0.9234990412,6230,88.38169837,0.5453333333,324.177,0.7336012004,2.606877201,jasmine
975,5196,132.0830638,50.66524722,0.923505056,5319,81.33727727,0.811875,299.47,0.7280687005,2.606975611,jasmine
976,5899,141.3123877,54.20098729,0.923518287,6048,86.66510298,0.5467099166,324.416,0.7043422329,2.607192133,jasmine
977,5506,136.5342102,52.35479518,0.9235593495,5632,83.72847146,0.600436205,312.514,0.7084465926,2.60786447,jasmine
978,5286,133.8954221,51.3343377,0.9235860132,5440,82.03867523,0.5683870968,308.164,0.6994766437,2.608301345,jasmine
979,5859,141.0384441,54.06678057,0.9236040528,6010,86.37077337,0.5808466343,324.589,0.6988207085,2.608597047,jasmine
980,5498,137.1954992,52.58109836,0.9236418565,5677,83.66762227,0.5068215339,316.487,0.6897676913,2.609217066,jasmine
981,5065,131.620516,50.44344401,0.9236450233,5220,80.30540638,0.5139001623,302.981,0.6933595862,2.609269026,jasmine
982,6859,152.6735265,58.51005361,0.9236502894,7044,93.45132443,0.5250306185,351.576,0.6973201669,2.609355438,jasmine
983,3574,109.7468345,42.05523351,0.923664462,3667,67.45782485,0.5610675039,249.826,0.7195966672,2.609588043,jasmine
984,4872,128.8327603,49.3689796,0.9236645378,5002,78.76054254,0.5126262626,296.739,0.6952930464,2.609589287,jasmine
985,5222,132.8417595,50.90516653,0.923664756,5332,81.54052307,0.5326397389,300.788,0.7253134309,2.609592868,jasmine
986,7085,154.9104622,59.36184516,0.9236649761,7391,94.97843005,0.5052774212,372.799,0.6406196283,2.609596481,jasmine
987,5804,139.7445682,53.5470826,0.9236744066,5962,85.96442472,0.7304304052,330.939,0.6659496075,2.609751295,jasmine
988,6002,143.69537,55.05977066,0.923677794,6235,87.41844055,0.5057296933,330.983,0.6884849941,2.609806911,jasmine
989,5626,138.9698941,53.2446399,0.9236911354,5888,84.63595973,0.5295557229,337.416,0.6209809059,2.610025992,jasmine
990,5454,135.9573969,52.08825293,0.9236978014,5626,83.33215752,0.6886363636,312.463,0.70198495,2.610135477,jasmine
991,6356,146.2916882,56.03400929,0.9237361756,6558,89.95949392,0.7505904582,344.85,0.6716349568,2.610766034,jasmine
992,6332,146.7354534,56.20232292,0.9237408705,6534,89.78949157,0.5047831633,341.058,0.6840601452,2.610843214,jasmine
993,7377,158.4868689,60.70228231,0.9237436032,7572,96.91588168,0.5135756057,367.754,0.6854485107,2.610888139,jasmine
994,5876,141.4421549,54.16420502,0.9237722023,6006,86.49598583,0.5265232975,323.93,0.7037028487,2.611358459,jasmine
995,3556,110.7131802,42.39346747,0.9237845906,3709,67.28773901,0.5152876395,262.297,0.6495086952,2.61156227,jasmine
996,5831,139.9189941,53.57370177,0.9237935924,5949,86.16414443,0.7093673966,319.692,0.7169508241,2.6117104,jasmine
997,6336,146.7015282,56.16037839,0.9238226718,6463,89.81784764,0.5349544073,335.275,0.708308886,2.612189098,jasmine
998,6652,150.0995435,57.45801173,0.9238314981,6813,92.03037244,0.569715656,343.775,0.7073160665,2.61233445,jasmine
999,5693,139.4413721,53.37577958,0.9238383052,5854,85.13843273,0.5603346457,318.75,0.7041264538,2.612446566,jasmine
1000,6910,153.0812985,58.59642681,0.9238396153,7151,93.79810901,0.7605106758,361.109,0.6659034826,2.612468146,jasmine
1001,6470,148.2535425,56.74340106,0.9238537515,6645,90.76265672,0.7537278658,342.153,0.6945019032,2.612701032,jasmine
1002,6967,153.2613441,58.65173882,0.923876393,7097,94.18418077,0.5134119381,350.214,0.7138199278,2.613074175,jasmine
1003,5298,134.2327292,51.36741889,0.9238833053,5457,82.13174239,0.6523023886,307.981,0.701897941,2.613188127,jasmine
1004,6110,144.3473277,55.22713637,0.9239145208,6277,88.20143773,0.5465116279,327.269,0.7168715338,2.613702923,jasmine
1005,5088,130.8940176,50.07823688,0.9239198265,5203,80.48753198,0.5647685648,299.017,0.7150974128,2.613790456,jasmine
1006,5603,137.6671099,52.66629282,0.9239295577,5759,84.46277979,0.5422957801,314.12,0.7135744787,2.613951021,jasmine
1007,6495,148.0034412,56.61232425,0.9239526718,6719,90.93784055,0.6399014778,351.376,0.661066014,2.614332535,jasmine
1008,6415,147.7850208,56.52099689,0.9239744644,6583,90.376057,0.5154266431,342.041,0.6890491317,2.614692397,jasmine
1009,5491,136.0804777,52.04133285,0.9239842364,5578,83.61434291,0.5115044248,306.582,0.7341215987,2.614853814,jasmine
1010,6986,154.2005575,58.96634457,0.9239967452,7130,94.31252016,0.4906588004,354.93,0.6968720193,2.615060483,jasmine
1011,6344,146.9890161,56.20130676,0.9240174153,6596,89.87453294,0.6427558257,348.886,0.6549466924,2.615402107,jasmine
1012,5044,131.2675478,50.18695542,0.9240276343,5184,80.13875631,0.5210743802,298.134,0.7131188691,2.615571053,jasmine
1013,6388,147.2632184,56.30237664,0.9240280122,6535,90.18566522,0.5919199407,341.344,0.688953998,2.615577301,jasmine
1014,5963,143.0528309,54.68713965,0.9240439237,6158,87.13396241,0.7241044323,327.647,0.6980110241,2.615840429,jasmine
1015,6702,151.2081476,57.8024595,0.9240503426,6871,92.37559975,0.5123461509,350.61,0.6851184925,2.615946603,jasmine
1016,5506,136.2506368,52.08138946,0.9240602113,5641,83.72847146,0.5239318679,313.105,0.705774666,2.616109866,jasmine
1017,5963,142.5250567,54.47528869,0.9240732093,6124,87.13396241,0.5933333333,327.682,0.6978619217,2.616324946,jasmine
1018,4931,128.8998541,49.26540052,0.9240800256,5067,79.23600315,0.6321794872,293.021,0.7216844941,2.616437759,jasmine
1019,6253,145.6834415,55.67925119,0.9240823545,6394,89.22761273,0.6140023566,329.624,0.7232037047,2.616476307,jasmine
1020,6573,149.4288348,57.09820366,0.9241169815,6742,91.48225799,0.5104846226,343.904,0.6983916558,2.617049665,jasmine
1021,5476,137.118837,52.39157671,0.9241255986,5658,83.50005837,0.7456427015,316.49,0.6869945927,2.617192411,jasmine
1022,5418,135.6641823,51.83160375,0.9241382935,5614,83.05667856,0.5124373404,319.448,0.6671884475,2.617402751,jasmine
1023,5593,137.7897748,52.64279342,0.9241410245,5711,84.38737331,0.5438016529,310.779,0.7276982885,2.617448008,jasmine
1024,5404,135.1822993,51.64349149,0.924150541,5540,82.94930078,0.766633565,308.518,0.7134510635,2.61760573,jasmine
1025,6654,150.1159468,57.3483393,0.9241511777,6845,92.04420639,0.7620247366,344.179,0.7058686985,2.617616284,jasmine
1026,5804,139.9934868,53.47542286,0.9241684916,5932,85.96442472,0.5784909798,319.991,0.7122980256,2.617903315,jasmine
1027,7455,158.6103901,60.58434207,0.9241749021,7687,97.42689981,0.6369617225,379.915,0.6490596779,2.618009616,jasmine
1028,5804,139.6519672,53.34184938,0.9241777198,5957,85.96442472,0.522177238,325.385,0.6888778344,2.618056344,jasmine
1029,4835,128.7393992,49.173229,0.9241790872,4949,78.46090236,0.485880816,295.647,0.6951193682,2.618079021,jasmine
1030,6657,150.3327567,57.40854557,0.924213366,6895,92.06495343,0.7872516556,365.128,0.627477481,2.618647716,jasmine
1031,4912,129.9773342,49.63493926,0.9242144755,5081,79.08320077,0.661637931,297.288,0.6984148477,2.618666129,jasmine
1032,5189,132.3837825,50.55269832,0.9242182223,5348,81.28247042,0.5252555927,304.388,0.7037825274,2.618728315,jasmine
1033,5779,140.2285078,53.54540521,0.9242268171,5952,85.77908445,0.5364336768,322.68,0.6974586454,2.61887098,jasmine
1034,4908,129.6705975,49.50466544,0.9242563359,5157,79.05099421,0.5424403183,303.708,0.6686547812,2.619361152,jasmine
1035,5764,139.9147018,53.41225346,0.9242661637,5884,85.66768782,0.5337037037,319.133,0.7111978033,2.619524412,jasmine
1036,5987,142.1199097,54.25048154,0.9242766463,6131,87.30913557,0.5381573034,326.219,0.7069694024,2.619698584,jasmine
1037,4785,127.5334798,48.68237972,0.9242770401,4902,78.0541557,0.5462328767,294.85,0.6916550336,2.619705128,jasmine
1038,6360,147.3738659,56.25180328,0.9242885161,6561,89.98779642,0.5919583023,338.696,0.6967016585,2.619895849,jasmine
1039,6118,143.9769198,54.95353744,0.9242933058,6300,88.25916119,0.6723076923,335.091,0.6846897235,2.619975464,jasmine
1040,5721,139.3836765,53.1995509,0.9242957466,5929,85.34754499,0.5804586039,324.977,0.680732619,2.620016038,jasmine
1041,6195,144.8486581,55.27997462,0.9243112381,6371,88.81283117,0.6924882629,333.238,0.7010389305,2.620273601,jasmine
1042,6043,143.7987917,54.87836522,0.9243139338,6219,87.71651252,0.8086444534,332.758,0.6858125805,2.620318428,jasmine
1043,2880,98.98653594,37.77485923,0.9243208998,3003,60.55518053,0.6072106262,229.58,0.6866481411,2.620434277,jasmine
1044,4880,129.0214185,49.23477683,0.9243269097,5003,78.82517985,0.7534352324,294.211,0.708454354,2.620534241,jasmine
1045,5570,137.428967,52.4347137,0.924352132,5682,84.21368217,0.5757105943,314.367,0.7082574606,2.620953892,jasmine
1046,6377,147.400405,56.23545101,0.9243626884,6536,90.10798287,0.7582639715,339.449,0.6954680991,2.621129596,jasmine
1047,4999,130.331904,49.71906257,0.9243769413,5147,79.78047684,0.7100852273,298.338,0.7057905722,2.621366881,jasmine
1048,5068,131.0831661,50.00203087,0.9243883485,5207,80.32918531,0.7275337353,301.53,0.7004633467,2.621556841,jasmine
1049,6586,148.6876504,56.71730394,0.9243883636,6738,91.57267956,0.6874021501,340.458,0.7140103435,2.621557092,jasmine
1050,4551,124.9492391,47.66107459,0.9243921567,4782,76.12169972,0.5422375789,282.215,0.71805302,2.621620268,jasmine
1051,4098,118.2208641,45.09319303,0.9243969967,4204,72.23389547,0.7265957447,272.287,0.6945891645,2.621700886,jasmine
1052,4897,128.9677049,49.18634273,0.9244163098,5021,78.96235844,0.5118102007,295.836,0.703133718,2.622022654,jasmine
1053,6083,144.6009453,55.14612967,0.9244234304,6306,88.00634154,0.643908119,333.056,0.6891173062,2.622141321,jasmine
1054,6311,146.3147711,55.79920898,0.9244248923,6523,89.64047505,0.6045019157,344.164,0.669540979,2.622165686,jasmine
1055,5678,139.2399546,53.09842985,0.9244328849,5869,85.02619676,0.5746963563,321.859,0.6887695467,2.622298907,jasmine
1056,6573,149.6383726,57.05597039,0.9244545015,6751,91.48225799,0.812987013,343.418,0.7003697613,2.622659322,jasmine
1057,5138,131.8404185,50.26915364,0.9244563552,5262,80.88204239,0.6814323607,301.58,0.7099028018,2.622690236,jasmine
1058,4973,130.571893,49.78308163,0.9244639317,5034,79.57273563,0.8861368496,295.64,0.7149932405,2.622816603,jasmine
1059,5376,134.9369469,51.44704067,0.9244648575,5513,82.73412713,0.7715269805,309.494,0.7052850141,2.622832045,jasmine
1060,7185,155.9076662,59.43610302,0.9244817504,7329,95.64635973,0.5109878387,359.66,0.6979950723,2.62311387,jasmine
1061,5610,139.467236,53.16740206,0.924485229,5820,84.51552429,0.562406015,328.012,0.6552292264,2.623171916,jasmine
1062,6068,144.5851517,55.11530664,0.9244941735,6228,87.89776765,0.7803497942,331.377,0.6944015992,2.623321187,jasmine
1063,5722,139.6146508,53.21353042,0.9245149643,5832,85.35500381,0.4932758621,318.175,0.7102735005,2.623668261,jasmine
1064,5756,141.0244303,53.74568028,0.9245301111,5910,85.60821701,0.506021978,325.153,0.6841559662,2.623921207,jasmine
1065,5908,142.0954824,54.15289723,0.924532927,6106,86.73118949,0.5743170993,321.612,0.7177709231,2.623968239,jasmine
1066,6198,145.4381543,55.42377819,0.9245414821,6374,88.83433288,0.8225613802,335.636,0.6913920199,2.624111149,jasmine
1067,6159,145.410916,55.41321239,0.9245420088,6375,88.55440337,0.6243917275,336.852,0.6820901966,2.624119948,jasmine
1068,6604,150.4624139,57.33544408,0.9245496621,6815,91.69773145,0.5782330794,345.992,0.6932419165,2.624247816,jasmine
1069,5429,136.0520414,51.83669514,0.9245724103,5564,83.14094953,0.7925547445,311.884,0.7013640714,2.624627998,jasmine
1070,4913,129.5439374,49.35521426,0.9245783009,5042,79.09125036,0.6444969172,294.492,0.7118846444,2.624726472,jasmine
1071,5885,141.8046272,54.02520436,0.9245818914,6070,86.56220146,0.761418036,318.797,0.7276589568,2.624786503,jasmine
1072,6114,144.996349,55.23209907,0.9246077447,6324,88.23030418,0.684811828,336.447,0.6787377088,2.625218874,jasmine
1073,5640,138.0001173,52.56690233,0.9246083055,5748,84.74120032,0.5375524209,312.954,0.7236489801,2.625228256,jasmine
1074,6740,151.4976874,57.70602854,0.9246147181,6908,92.63711206,0.5609654598,349.995,0.6914265952,2.625335537,jasmine
1075,5967,142.5253742,54.27218609,0.9246616945,6134,87.16318238,0.5288018433,327.692,0.6982874293,2.626121859,jasmine
1076,5696,139.4812535,53.11100404,0.924667636,5850,85.16086218,0.5146832927,317.893,0.7083010978,2.626221365,jasmine
1077,6288,146.1073503,55.62234992,0.9247006291,6390,89.47698172,0.5188118812,333.251,0.7115074871,2.626774139,jasmine
1078,6179,145.7866206,55.49975739,0.9247020194,6405,88.69806732,0.5555655458,336.333,0.6864186852,2.62679744,jasmine
1079,5536,137.6756499,52.40911997,0.9247105657,5753,83.95626314,0.6355912744,323.413,0.6651062051,2.626940691,jasmine
1080,5777,140.4586341,53.4652518,0.9247201476,5919,85.76423993,0.7841726619,320.46,0.7069107318,2.62710133,jasmine
1081,5656,138.7219078,52.79863661,0.924736569,5738,84.86131548,0.5137614679,314.107,0.7203839611,2.627376704,jasmine
1082,6058,143.067354,54.4507255,0.9247418097,6209,87.82531049,0.6067708333,327.069,0.7116400259,2.627464606,jasmine
1083,6715,151.0993231,57.50285103,0.9247548891,6924,92.46514772,0.7638493914,352.73,0.678220768,2.627684027,jasmine
1084,6564,149.5558247,56.89784046,0.9248033422,6744,91.41960606,0.6929898649,344.659,0.6943831748,2.628497382,jasmine
1085,5790,140.4340389,53.41357476,0.9248441223,5910,85.86068346,0.5280437756,322.051,0.7015184923,2.629182554,jasmine
1086,5848,141.7400947,53.90973282,0.9248458502,6008,86.28965672,0.718251044,323.272,0.7032035391,2.629211597,jasmine
1087,6359,147.6770735,56.16713202,0.9248477551,6597,89.98072163,0.5102302816,345.316,0.6701396058,2.629243619,jasmine
1088,5051,130.5082648,49.63508718,0.9248543808,5136,80.19434482,0.5375691784,296.572,0.7216505395,2.629355003,jasmine
1089,6116,144.6688326,55.01841837,0.9248607363,6281,88.24473387,0.699611073,332.56,0.6949240111,2.629461859,jasmine
1090,6292,145.8736402,55.4754074,0.9248641372,6573,89.50543679,0.5359911406,363.568,0.5981736467,2.629519044,jasmine
1091,5976,143.1730019,54.43981174,0.9248886881,6116,87.22889154,0.480772325,327.523,0.7000625509,2.62993198,jasmine
1092,5471,138.3469777,52.6009144,0.9249001573,5675,83.46192874,0.5721008052,318.493,0.6777613444,2.630124957,jasmine
1093,6263,146.41791,55.66722949,0.9249067119,6502,89.29893207,0.504023821,348.36,0.6485384242,2.630235264,jasmine
1094,6638,151.7231779,57.68425303,0.924906734,6887,91.93347648,0.6888750519,350.936,0.6773158969,2.630235636,jasmine
1095,5119,131.8658425,50.12999293,0.9249211315,5237,80.73235553,0.512361125,300.436,0.7126742236,2.630477979,jasmine
1096,6975,154.9513016,58.90512461,0.9249238224,7250,94.23823971,0.5166666667,362.849,0.6657362647,2.630523281,jasmine
1097,7145,155.8479446,59.23462553,0.9249537785,7325,95.37974915,0.5089031339,363.206,0.6806221344,2.631027767,jasmine
1098,5222,133.5775666,50.76948661,0.9249556932,5370,81.54052307,0.8525714286,302.604,0.7166339893,2.631060024,jasmine
1099,6468,148.2746137,56.35356523,0.9249609607,6608,90.7486274,0.5786366076,338.424,0.7096718302,2.631148768,jasmine
1100,6589,150.5657753,57.22362359,0.9249629403,6858,91.5935334,0.6183370871,351.665,0.6695315984,2.631182121,jasmine
1101,7094,155.4111404,59.06131438,0.9249730544,7312,95.03873595,0.6224991225,358.661,0.6929992077,2.631352553,jasmine
1102,3654,111.4604311,42.35119174,0.9250003886,3777,68.20863066,0.5205128205,255.65,0.7025654891,2.631813333,jasmine
1103,6527,148.9608712,56.59986722,0.9250010026,6643,91.16158461,0.4919354839,341.332,0.7039948236,2.631823686,jasmine
1104,6396,147.5616522,56.06349768,0.9250141294,6592,90.24211948,0.6212121212,345.611,0.6728886546,2.632045061,jasmine
1105,5606,138.7494137,52.71472682,0.9250162408,5786,84.48538861,0.5025549081,323.83,0.6717826725,2.632080673,jasmine
1106,5342,134.5758215,51.12578703,0.925026242,5427,82.47209012,0.5456588355,302.096,0.7355696436,2.632249385,jasmine
1107,5385,135.4392135,51.45299675,0.9250286548,5537,82.80335107,0.7977777778,314.002,0.6863264608,2.632290091,jasmine
1108,6790,152.2731761,57.83786962,0.9250564441,7016,92.98008662,0.5410789704,357.629,0.6671357004,2.632759075,jasmine
1109,5994,143.0327949,54.32468429,0.9250662455,6136,87.36016158,0.5227629513,326.154,0.7080781358,2.632924549,jasmine
1110,5773,140.8505573,53.49567942,0.9250667655,5900,85.73454317,0.5098922452,321.74,0.70081164,2.632933329,jasmine
1111,6120,145.4057548,55.22513247,0.9250685489,6290,88.27358616,0.787037037,333.072,0.6932422712,2.632963441,jasmine
1112,5954,142.4223619,54.08848887,0.9250787833,6121,87.06818161,0.5916136725,330.716,0.6840821861,2.633136271,jasmine
1113,5449,136.377264,51.78846515,0.9250915616,5594,83.29395104,0.7705033937,312.438,0.7014536408,2.63335211,jasmine
1114,6402,147.7011657,56.08263565,0.9251082768,6526,90.28443701,0.4991423671,335.105,0.7164134292,2.633634529,jasmine
1115,5912,141.9312656,53.88796794,0.9251193144,6027,86.76054511,0.5165574487,324.882,0.7038708655,2.633821074,jasmine
1116,5745,140.2610211,53.25091624,0.9251277969,5923,85.52637713,0.6398975273,324.935,0.6837650685,2.633964464,jasmine
1117,6706,152.0953605,57.74053904,0.9251368445,6888,92.40316221,0.5582750583,347.82,0.6965692708,2.634117434,jasmine
1118,6120,145.427948,55.20810852,0.9251403868,6312,88.27358616,0.7356653444,338.935,0.6694658826,2.634177331,jasmine
1119,6096,144.1960877,54.74003772,0.925141598,6248,88.10033067,0.7987421384,330.583,0.7009608933,2.634197813,jasmine
1120,6074,143.4191265,54.44312969,0.9251471951,6215,87.94121329,0.5361935028,327.03,0.7136897556,2.634292468,jasmine
1121,5523,136.90142,51.96710343,0.925152737,5617,83.85762938,0.6312,309.354,0.7252261167,2.634386198,jasmine
1122,5657,139.0546771,52.78318777,0.9251565179,5792,84.86881703,0.5594343354,316.542,0.7094688936,2.634450153,jasmine
1123,5123,131.6297788,49.96170906,0.9251661566,5275,80.76389161,0.7037087912,300.96,0.7107496647,2.634613212,jasmine
